0,84.84030482
2,69.19390503
1,83.41664877
3,69.12316771
4,69.41588042
5,140.4333571
8,98.6140044
9,80.83049304
7,115.2271046
6,140.7810777
10,69.34112141
11,69.3787994
12,69.3892641
13,69.33899692
14,120.7574917
17,84.09926962
15,106.1346009
18,83.99525044
16,95.66342003
19,71.27556469
20,136.3181937
22,133.2507506
24,75.25076282
21,133.3923803
25,74.15095103
23,125.3938343
26,69.18319582
27,69.23506967
28,69.34703112
29,142.6218327
31,96.6999269
32,83.39732656
30,122.0797114
33,71.57506578
34,200.4827202
39,136.4255436
35,200.233544
41,122.3739785
40,124.4377423
37,174.8426807
38,166.4766253
36,186.1691051
42,199.3228852
47,135.7912129
44,176.1189572
49,121.3954144
48,132.216276
45,175.8680202
46,144.3721118
43,193.3579532
50,114.7713207
51,112.8426517
57,72.25542051
52,112.1208849
56,75.19771356
53,98.07350366
54,94.63657797
55,86.03042374
58,70.86940406
59,69.22858449
60,116.1515588
61,113.589685
62,102.5344852
64,87.57215876
65,72.59235926
63,100.6940325
66,72.42342081
67,69.27624786
68,69.12758263
69,69.20659089
70,69.13249029
71,69.13968901
72,123.9155643
73,123.2413484
74,116.1850334
83,72.90805184
79,80.19919741
75,108.5714516
82,73.7026447
81,74.31978041
77,98.75445299
80,79.44595654
76,107.8697498
78,88.30208806
84,71.16415491
85,69.31329168
86,69.22987525
87,115.1625687
88,109.6508939
89,108.2980047
90,103.9834161
94,81.60547182
91,105.3492333
93,83.47763525
92,90.66008657
95,71.40380236
96,71.50394019
97,69.27896751
98,98.5323561
99,180.009117
100,157.8155554
105,118.84755
103,142.9767248
104,128.2775943
102,147.0319903
106,112.9926805
107,105.5185688
101,148.9496119
108,102.1245507
109,169.19588
117,110.0954328
115,119.8699763
113,139.836724
112,148.5558545
111,156.6051782
118,106.8889691
116,113.4850376
119,105.0393172
110,166.4618079
114,138.342784
120,163.2767402
126,131.2134745
127,122.4175943
128,121.3105989
131,91.49119026
130,96.8294897
122,153.3510436
129,109.7032224
124,146.155346
123,150.0668728
121,162.1349036
125,138.4566803
132,153.0789838
134,132.0541093
133,141.2806534
137,103.7019484
136,114.6899108
138,92.6682184
135,119.7907212
139,117.4284705
144,131.4034551
147,122.6439131
142,136.8306135
141,145.9031321
140,165.3954325
146,124.5348671
145,129.449901
149,114.0910112
143,136.206623
148,117.5027564
150,122.7832973
151,129.9658096
154,114.8265462
155,93.60114142
152,121.5397618
153,118.4060864
156,101.4985251
157,119.6975964
158,157.1700042
165,105.1380058
163,126.3525791
160,140.1843409
169,77.36775913
159,145.7298906
164,118.1228008
162,133.6835825
166,100.5531487
168,83.07795893
167,83.33944046
161,134.897593
170,150.3704919
176,104.7216566
175,112.8921477
172,144.1328771
174,125.4611432
171,148.2774427
177,87.28692656
173,141.7547432
178,148.9548601
180,119.5036992
183,94.89382939
184,92.65392355
179,134.2120648
186,78.55816328
185,80.28122851
182,106.3351756
181,117.6004853
187,140.8958171
189,129.0223719
188,135.259981
193,81.32540912
192,90.2228095
191,108.1178244
190,109.9634422
194,71.6740188
195,145.4432582
200,80.18317602
196,144.7739577
197,126.2917554
199,87.72653522
198,102.3807278
201,143.0476155
203,139.9544286
206,95.81052458
204,107.3397833
202,164.5744236
205,99.25461406
207,113.2181183
208,89.82922392
209,156.1934907
214,99.21367692
215,91.0121144
212,117.0474422
210,143.110157
211,123.0230889
217,73.45829956
213,109.3425438
216,84.62884309
218,125.1138225
225,92.1409857
224,97.38505453
223,103.4523002
221,115.9345735
219,122.2488684
220,121.8428931
222,110.7485521
226,69.31683599
227,69.14032598
228,69.363532
229,123.2184146
232,85.58509784
231,104.1738857
230,106.1294567
233,69.38998159
234,69.14320013
235,69.43078794
236,69.20498248
237,129.927771
238,113.3550088
243,76.28782605
240,99.74296115
242,85.18325602
241,97.26539954
239,105.8779105
244,69.25261423
245,69.21987271
246,69.42765839
247,145.8593336
252,121.814512
251,123.8926684
253,115.1121844
249,134.5462841
250,128.4825612
248,135.0603945
254,186.7904077
255,172.8241204
264,127.8996981
259,141.6161134
260,141.4944607
262,134.0143726
258,145.1123254
261,141.4168995
257,147.8358548
256,158.2471489
263,129.4905482
265,138.2218891
267,171.0640173
271,118.2193843
269,164.1590306
266,179.0728839
268,167.9229423
270,138.5330074
272,108.1453716
273,104.7099605
274,78.20823861
275,69.29363757
276,133.9791436
277,114.4884024
278,113.1543272
279,108.7563536
284,88.07808089
280,103.4191615
287,74.75608339
286,78.91265987
281,101.3160929
285,84.74043679
288,73.43935422
283,92.3874097
282,94.94292827
289,69.13338763
290,105.3668102
295,74.18896025
294,82.64704953
291,93.36560852
293,82.52947584
292,85.23483664
296,120.3310295
297,108.5325223
301,76.87669094
300,90.23937694
299,101.4175181
298,103.6021964
302,69.4307905
303,109.9650334
305,95.1493681
304,109.8707776
306,164.7305057
308,157.7059003
311,151.5307234
309,154.3897746
312,140.4467267
307,160.9813562
310,153.9045257
313,136.9154396
317,94.88070341
316,99.32101052
314,127.1188412
315,107.5531371
318,170.2737605
325,99.01549286
323,120.4889476
320,144.3629796
322,140.2706878
324,106.3170185
321,141.1352506
