0,77.13636262,Mean,121.5845623,Confidence -norm,0.516281127,Confidence-t distribution,0.516328964
1,70.02,StDev,31.38766382,Low bound,121.0682812,Low bound,121.0682334
2,146.1889369,,,High Bound,122.1008434,High Bound,122.1008913
3,146.6579257,,,,,,
4,146.3128377,,,,,,
5,145.6411134,,,,,,
6,144.2694661,,,,,,
7,139.8588666,,,,,,
8,123.2006945,,,,,,
9,121.3804409,,,,,,
10,107.8008804,,,,,,
11,105.3198211,,,,,,
12,100.6755935,,,,,,
13,99.93584219,,,,,,
14,94.20141471,,,,,,
15,90.45863268,,,,,,
16,88.21040455,,,,,,
17,85.53193803,,,,,,
18,83.32336162,,,,,,
19,81.97163603,,,,,,
20,72.08,,,,,,
21,70.02,,,,,,
22,70.02,,,,,,
23,70.02,,,,,,
24,70.02,,,,,,
25,70.02,,,,,,
26,128.3668986,,,,,,
27,112.3817029,,,,,,
28,107.5669749,,,,,,
29,98.70014395,,,,,,
30,95.50483195,,,,,,
31,94.42098146,,,,,,
32,92.57390521,,,,,,
33,84.19277952,,,,,,
34,76.25658277,,,,,,
35,75.49612238,,,,,,
36,70.02,,,,,,
37,70.02,,,,,,
38,70.02,,,,,,
39,70.02,,,,,,
40,135.1169234,,,,,,
41,133.9668804,,,,,,
42,132.093377,,,,,,
43,123.5487087,,,,,,
44,97.14221731,,,,,,
45,97.11457046,,,,,,
46,95.78177445,,,,,,
47,80.89008902,,,,,,
48,80.13132954,,,,,,
49,70.02,,,,,,
50,70.02,,,,,,
51,147.774974,,,,,,
52,148.9640408,,,,,,
53,137.7803192,,,,,,
54,133.0403676,,,,,,
55,123.22716,,,,,,
56,117.8221503,,,,,,
57,106.9578557,,,,,,
58,104.5978366,,,,,,
59,96.47688566,,,,,,
60,95.8362578,,,,,,
61,79.16723755,,,,,,
62,202.6415767,,,,,,
63,198.9098199,,,,,,
64,195.4067479,,,,,,
65,194.6034458,,,,,,
66,182.8724975,,,,,,
67,178.3393548,,,,,,
68,165.6126233,,,,,,
69,154.3669299,,,,,,
70,149.0768759,,,,,,
71,144.7415018,,,,,,
72,144.6977858,,,,,,
73,143.707464,,,,,,
74,135.9059062,,,,,,
75,135.4466025,,,,,,
76,131.5072098,,,,,,
77,125.0862554,,,,,,
78,121.6844833,,,,,,
79,194.1041565,,,,,,
80,188.5875788,,,,,,
81,184.7671739,,,,,,
82,172.1311118,,,,,,
83,162.0172842,,,,,,
84,160.6740933,,,,,,
85,156.8872163,,,,,,
86,153.6052056,,,,,,
87,125.3805832,,,,,,
88,122.3648913,,,,,,
89,118.6003048,,,,,,
90,117.6301533,,,,,,
91,116.7416779,,,,,,
92,110.0954229,,,,,,
93,76.24395821,,,,,,
94,75.41955519,,,,,,
95,71.765,,,,,,
96,70.02,,,,,,
97,70.02,,,,,,
98,131.266333,,,,,,
99,116.5507924,,,,,,
100,114.2142883,,,,,,
101,82.37661343,,,,,,
102,80.19202941,,,,,,
103,70.02,,,,,,
104,124.6192306,,,,,,
105,126.5689361,,,,,,
106,124.7933605,,,,,,
107,119.8538339,,,,,,
108,94.86264786,,,,,,
109,95.74522376,,,,,,
110,79.94434383,,,,,,
111,77.11011254,,,,,,
112,75.79717326,,,,,,
113,73.72009697,,,,,,
114,70.02,,,,,,
115,114.6295013,,,,,,
116,114.7268417,,,,,,
117,110.750109,,,,,,
118,109.0284588,,,,,,
119,106.5768238,,,,,,
120,106.0174688,,,,,,
121,101.8319812,,,,,,
122,94.92220904,,,,,,
123,94.87402017,,,,,,
124,82.42976103,,,,,,
125,80.39925202,,,,,,
126,72.29,,,,,,
127,72.29,,,,,,
128,70.02,,,,,,
129,70.02,,,,,,
130,115.9983014,,,,,,
131,105.6750005,,,,,,
132,100.7366419,,,,,,
133,171.5437629,,,,,,
134,171.8740869,,,,,,
135,163.3907199,,,,,,
136,160.7518126,,,,,,
137,155.853448,,,,,,
138,150.4478645,,,,,,
139,139.0704068,,,,,,
140,130.5999498,,,,,,
141,129.6721705,,,,,,
142,129.6447221,,,,,,
143,128.4733376,,,,,,
144,121.5401221,,,,,,
145,111.7565574,,,,,,
146,110.1181416,,,,,,
147,103.848187,,,,,,
148,98.38782584,,,,,,
149,175.9567531,,,,,,
150,164.1688365,,,,,,
151,160.1985995,,,,,,
152,138.1430207,,,,,,
153,122.1838575,,,,,,
154,121.4990396,,,,,,
155,120.9501073,,,,,,
156,116.6185942,,,,,,
157,112.0177498,,,,,,
158,95.08455922,,,,,,
159,161.3440911,,,,,,
160,154.6228629,,,,,,
161,145.6044302,,,,,,
162,140.490984,,,,,,
163,138.2486629,,,,,,
164,130.6943746,,,,,,
165,130.0012162,,,,,,
166,125.7434217,,,,,,
167,124.3134066,,,,,,
168,120.5227987,,,,,,
169,115.37359,,,,,,
170,113.9765128,,,,,,
171,105.2852072,,,,,,
172,92.57875305,,,,,,
173,160.2487159,,,,,,
174,167.2323983,,,,,,
175,158.7437855,,,,,,
176,138.5140231,,,,,,
177,135.9667245,,,,,,
178,115.4077393,,,,,,
179,113.9705423,,,,,,
180,111.6058715,,,,,,
181,110.2672646,,,,,,
182,107.5818927,,,,,,
183,105.0805735,,,,,,
184,119.0277194,,,,,,
185,162.1716037,,,,,,
186,150.1283368,,,,,,
187,138.7011395,,,,,,
188,138.0993803,,,,,,
189,127.941,,,,,,
190,127.0739217,,,,,,
191,113.4898907,,,,,,
