253,915,99.0
256,915,97.0
257,915,95.0
259,915,92.5
261,915,89.5
263,915,88.5
265,915,85.0
268,915,82.5
271,1079,162.5
272,1079,157.0
273,1079,154.5
274,1079,150.0
275,1079,148.0
276,1079,142.0
277,1079,137.0
278,1079,135.5
279,1079,134.0
280,1079,118.5
281,1079,115.5
283,1079,113.5
284,1079,112.0
286,1079,110.5
287,1079,109.0
288,1079,107.0
290,1079,104.5
291,1079,101.5
293,1079,100.0
294,1079,99.5
295,1079,97.5
298,1079,95.5
299,1079,92.0
301,1079,90.5
303,1079,89.0
305,1079,87.5
308,1079,84.5
311,1079,83.5
313,1079,82.0
314,1079,81.5
317,1079,79.5
320,1079,75.0
321,1079,71.0
322,1079,68.0
323,1080,67.0
324,1243,146.5
325,1243,145.0
326,1243,142.0
327,1243,132.0
328,1243,130.5
329,1243,127.5
330,1243,117.5
331,1243,115.5
332,1243,110.0
333,1243,108.5
336,1243,107.0
338,1243,105.5
339,1243,102.5
341,1243,101.0
344,1243,99.5
345,1243,99.0
347,1243,97.0
350,1243,95.5
353,1243,94.0
356,1243,92.0
357,1243,89.0
358,1243,85.0
359,1243,83.5
362,1243,82.0
363,1243,80.5
365,1243,79.0
369,1243,77.5
373,1243,75.5
374,1243,67.0
375,1245,65.0
376,1261,65.0
378,1272,65.0
445,1434,65.0
447,1438,65.0
379,1439,145.0
380,1439,142.0
381,1439,137.5
382,1439,136.0
384,1439,129.5
385,1439,128.0
386,1439,123.5
389,1439,122.0
390,1439,121.5
392,1439,120.5
395,1439,119.0
398,1439,117.0
401,1439,115.0
404,1439,111.5
405,1439,111.0
408,1439,110.0
411,1439,108.5
414,1439,107.0
417,1439,105.5
420,1439,103.5
423,1439,102.0
424,1439,101.5
426,1439,100.5
428,1439,98.5
430,1439,96.5
432,1439,94.5
434,1439,92.5
437,1439,91.0
440,1439,89.0
441,1439,88.5
443,1439,86.5
444,1439,81.5
448,1453,65.0
450,1635,144.5
451,1635,143.0
452,1635,140.5
453,1635,139.0
454,1635,136.0
458,1635,134.5
462,1635,132.0
463,1635,131.5
465,1635,130.0
468,1635,128.0
472,1635,126.5
475,1635,125.0
478,1635,122.5
480,1635,120.5
481,1635,119.0
483,1635,117.0
484,1635,116.5
487,1635,115.5
489,1635,114.0
491,1635,112.0
493,1635,110.5
495,1635,109.0
498,1635,107.5
500,1635,106.0
503,1635,104.5
504,1635,104.0
505,1635,102.5
507,1635,100.0
508,1635,97.0
509,1635,94.0
511,1635,90.0
512,1635,84.0
514,1635,81.0
515,1635,75.5
517,1635,68.5
518,1638,65.0
519,1735,109.0
520,1735,105.5
521,1735,101.0
522,1899,181.0
526,1899,179.5
528,1899,178.0
530,1899,176.0
531,1899,175.5
532,1899,174.5
533,1899,174.0
535,1899,173.0
538,1899,171.5
539,1899,169.0
540,1899,166.5
543,1899,165.0
544,1899,164.5
545,1899,163.5
547,1899,161.0
549,1899,159.0
551,1899,158.0
554,1899,156.5
555,1899,154.0
557,1899,152.5
560,1899,151.0
562,1899,146.5
563,1899,145.0
564,1899,137.0
565,1899,134.0
567,1899,132.0
568,1899,130.5
569,1899,126.0
571,1899,122.5
573,1899,119.5
574,1899,118.0
575,1899,107.0
576,1899,105.0
577,1899,101.5
578,1899,98.0
579,1899,97.5
581,1899,95.5
583,1899,94.0
584,1899,89.5
585,1899,88.0
587,1899,86.0
588,2063,164.5
590,2063,161.5
593,2063,157.5
594,2063,157.0
596,2063,156.0
597,2063,155.5
599,2063,154.5
601,2063,152.0
604,2063,151.0
607,2063,148.5
608,2063,148.0
610,2063,146.5
613,2063,142.5
614,2063,141.0
615,2063,139.5
616,2063,133.0
617,2063,129.5
618,2063,125.0
619,2063,120.5
620,2063,114.5
621,2063,112.5
622,2063,109.0
623,2063,105.5
624,2063,102.0
625,2063,95.0
626,2063,93.5
628,2063,91.5
629,2063,88.0
630,2063,86.0
633,2063,84.5
636,2063,83.0
637,2063,81.5
640,2063,80.0
643,2063,78.0
645,2063,76.0
647,2063,73.0
648,2063,72.5
649,2063,71.5
650,2063,70.0
652,2063,68.5
654,2226,148.0
656,2226,146.0
658,2226,142.5
659,2226,140.5
660,2226,137.5
661,2226,133.5
662,2226,129.0
663,2226,125.0
664,2226,120.5
665,2226,114.0
666,2226,110.0
668,2226,106.0
669,2226,103.5
670,2226,101.5
671,2226,91.0
674,2226,90.0
677,2226,86.5
679,2226,85.0
680,2226,84.0
682,2226,82.5
683,2226,81.0
684,2226,79.5
687,2226,77.0
689,2226,75.5
693,2226,74.0
696,2227,73.0
702,2227,69.0
703,2227,67.5
699,2228,71.5
706,2228,65.5
708,2231,65.5
709,2234,65.5
711,2237,65.5
713,2240,65.5
717,2243,65.5
718,2250,65.0
770,2413,65.5
767,2417,71.0
768,2417,69.0
719,2419,146.0
720,2419,139.5
721,2419,136.5
722,2419,131.5
723,2419,129.0
724,2419,118.5
725,2419,110.0
726,2419,103.5
728,2419,101.5
732,2419,99.5
733,2419,99.0
736,2419,98.0
738,2419,96.0
740,2419,94.5
742,2419,93.0
744,2419,91.5
747,2419,90.0
748,2419,89.5
749,2419,87.5
751,2419,86.0
753,2419,83.0
754,2419,82.5
756,2419,80.0
759,2419,77.0
763,2419,75.5
765,2419,73.5
766,2419,73.0
772,2423,65.0
773,2432,65.0
774,2436,65.0
775,2445,65.0
835,2610,65.0
834,2614,70.5
776,2615,147.0
777,2615,145.0
779,2615,134.5
780,2615,132.0
781,2615,129.5
783,2615,122.5
785,2615,117.0
787,2615,115.5
790,2615,114.0
793,2615,112.5
796,2615,111.0
800,2615,108.0
802,2615,106.5
803,2615,106.0
804,2615,105.0
806,2615,103.0
807,2615,102.5
808,2615,101.5
810,2615,100.0
813,2615,98.0
815,2615,96.5
817,2615,95.0
820,2615,92.0
821,2615,91.5
822,2615,90.0
823,2615,88.0
827,2615,84.5
828,2615,84.0
831,2615,82.5
833,2615,74.5
836,2620,65.0
837,2719,111.5
839,2719,108.5
840,2719,106.5
841,2719,105.0
842,2883,182.0
843,2883,176.0
844,2883,173.0
845,2883,171.0
846,2883,169.5
847,2883,168.0
848,2883,165.5
849,2883,165.0
851,2883,163.5
852,2883,162.0
855,2883,160.5
856,2883,159.0
857,2883,156.5
860,2883,155.0
862,2883,150.5
863,2883,149.0
865,2883,148.0
866,2883,147.5
869,2883,146.5
871,2883,144.5
872,2883,144.0
874,2883,143.0
877,2883,141.0
878,2883,140.0
879,2883,138.5
881,2883,137.0
883,2883,134.5
886,2883,133.5
890,2883,132.0
892,2883,129.5
893,2883,126.5
894,2883,122.0
895,2883,119.0
896,2883,117.5
897,2883,110.0
898,2883,108.0
900,2883,98.0
901,2883,89.0
902,3047,165.5
903,3047,160.5
904,3047,160.0
907,3047,158.5
909,3047,157.5
912,3047,155.0
913,3047,154.5
914,3047,153.5
916,3047,151.0
919,3047,149.0
922,3047,147.5
923,3047,145.5
924,3047,141.5
925,3047,140.0
927,3047,138.5
929,3047,136.0
931,3047,134.0
934,3047,133.0
935,3047,131.0
938,3047,130.0
940,3047,128.5
943,3047,123.5
944,3047,120.0
945,3047,117.0
947,3047,114.5
948,3047,113.0
949,3047,107.0
950,3047,104.0
951,3047,100.5
952,3047,93.0
953,3047,90.5
954,3047,88.0
955,3047,84.0
956,3047,80.0
957,3047,77.5
959,3047,76.0
962,3047,72.5
965,3047,70.5
966,3047,70.0
968,3211,151.0
970,3211,149.0
971,3211,147.5
973,3211,145.5
977,3211,144.5
981,3211,142.5
983,3211,141.0
984,3211,140.5
986,3211,139.0
988,3211,137.0
991,3211,135.0
993,3211,133.0
995,3211,131.0
998,3211,129.5
1000,3211,128.0
1003,3211,126.5
1005,3211,124.5
1007,3211,122.0
1009,3211,113.0
1010,3211,111.5
1011,3211,109.5
1012,3211,105.5
1013,3211,101.0
1014,3211,99.0
1015,3211,97.0
1016,3211,95.5
1017,3211,92.5
1018,3211,89.0
1019,3211,86.5
1020,3211,85.0
1022,3211,82.0
1023,3211,80.5
1024,3211,76.5
1025,3211,75.0
1027,3211,73.5
1029,3211,72.0
1032,3211,70.5
1036,3211,65.5
1034,3212,67.5
1037,3214,65.0
1038,3217,65.0
1040,3220,65.5
1043,3223,65.5
1046,3226,65.5
1048,3229,65.0
1092,3394,65.5
1089,3396,69.0
1095,3397,65.5
1050,3399,147.5
1051,3399,147.0
1052,3399,144.5
1054,3399,143.0
1058,3399,140.5
1059,3399,138.5
1060,3399,137.0
1061,3399,135.5
1063,3399,133.5
1065,3399,130.0
1066,3399,115.0
1067,3399,113.5
1069,3399,109.5
1070,3399,104.0
1071,3399,102.0
1072,3399,97.5
1073,3399,92.0
1074,3399,90.5
1075,3399,84.5
1076,3399,83.5
1079,3399,82.0
1081,3399,80.0
1083,3399,78.0
1085,3399,76.5
1086,3399,74.5
1087,3399,72.5
1097,3400,65.5
1099,3405,65.5
1101,3408,65.5
1103,3413,65.5
1104,3413,65.0
1105,3416,65.0
1107,3419,65.5
1108,3419,65.0
1110,3423,65.5
1113,3426,65.5
1115,3430,65.5
1116,3430,65.0
1163,3592,65.5
1119,3595,146.5
1120,3595,141.0
1121,3595,135.5
1122,3595,126.5
1123,3595,124.0
1124,3595,122.0
1125,3595,118.0
1126,3595,109.0
1127,3595,106.5
1128,3595,103.5
1129,3595,101.5
1131,3595,99.0
1132,3595,96.5
1133,3595,96.0
1135,3595,94.5
1137,3595,93.0
1139,3595,91.5
1140,3595,91.0
1141,3595,89.0
1142,3595,87.5
1143,3595,87.0
1145,3595,85.0
1146,3595,83.5
1149,3595,82.0
1151,3595,77.5
1153,3595,76.0
1155,3595,74.5
1157,3595,72.5
1159,3595,70.5
1162,3595,69.0
1164,3597,65.5
1166,3600,65.5
1168,3603,65.5
1169,3606,65.0
1170,3703,109.5
1172,3703,106.0
1173,3867,182.0
1174,3867,170.0
1176,3867,159.5
1177,3867,158.0
1178,3867,155.0
1179,3867,153.5
1180,3867,150.5
1181,3867,147.5
1184,3867,146.5
1187,3867,145.0
1188,3867,144.5
1191,3867,142.5
1194,3867,141.5
1195,3867,139.5
1197,3867,138.0
1198,3867,137.5
1199,3867,136.0
1202,3867,135.0
1204,3867,133.0
1206,3867,131.0
1207,3867,130.5
1210,3867,129.5
1211,3867,127.5
1212,3867,125.5
1213,3867,123.0
1215,3867,119.5
1218,3867,118.0
1220,3867,116.0
1222,3867,114.0
1224,3867,112.5
1226,3867,110.0
1227,3867,103.5
1228,3867,99.5
1229,3867,97.5
1230,3867,91.5
1232,3867,87.5
1233,4031,166.0
1234,4031,158.5
1235,4031,157.0
1236,4031,154.5
1237,4031,149.5
1238,4031,144.0
1241,4031,141.0
1243,4031,139.0
1245,4031,137.5
1247,4031,134.5
1249,4031,133.0
1251,4031,130.0
1253,4031,128.5
1256,4031,126.5
1258,4031,125.0
1259,4031,123.5
1260,4031,121.5
1263,4031,120.5
1266,4031,116.5
1268,4031,114.5
1270,4031,112.0
1272,4031,110.5
1274,4031,107.0
1275,4031,94.5
1276,4031,92.5
1277,4031,84.5
1278,4031,75.5
1279,4195,153.0
1280,4195,148.0
1281,4195,139.0
1285,4195,135.5
1288,4195,134.0
1289,4195,130.5
1291,4195,128.5
1293,4195,126.5
1294,4195,126.0
1296,4195,124.0
1299,4195,122.0
1301,4195,120.0
1304,4195,118.0
1305,4195,117.5
1306,4195,115.0
1307,4195,114.5
1308,4195,112.5
1309,4195,111.0
1310,4195,110.5
1311,4195,109.0
1314,4195,108.0
1317,4195,106.5
1318,4195,104.5
1319,4195,103.0
1321,4195,98.0
1322,4195,95.5
1323,4195,93.5
1324,4195,90.5
1325,4195,83.0
1326,4195,81.5
1327,4195,78.5
1328,4195,74.0
1329,4196,68.0
1330,4201,65.0
1331,4209,65.0
1332,4212,65.0
1392,4375,65.0
1391,4378,68.5
1334,4379,147.5
1336,4379,145.5
1338,4379,144.0
1339,4379,143.5
1341,4379,142.5
1343,4379,139.5
1345,4379,138.0
1346,4379,137.5
1349,4379,136.0
1352,4379,133.5
1354,4379,132.5
1357,4379,130.5
1359,4379,129.0
1361,4379,127.5
1363,4379,124.0
1365,4379,122.5
1367,4379,120.5
1370,4379,119.0
1372,4379,117.0
1373,4379,116.5
1376,4379,115.5
1377,4379,113.5
1378,4379,110.0
1379,4379,102.0
1381,4379,94.0
1382,4379,89.5
1383,4379,85.0
1384,4379,81.5
1385,4379,78.5
1387,4379,76.0
1388,4379,74.5
1389,4379,72.0
1394,4382,65.0
1396,4387,65.5
1399,4392,65.5
1400,4392,65.0
1402,4397,65.5
1405,4400,65.5
1408,4403,65.5
1411,4406,65.5
1413,4410,65.5
1414,4410,65.0
1466,4569,65.5
1468,4572,65.5
1469,4572,65.0
1463,4573,69.0
1460,4574,70.5
1416,4575,146.5
1418,4575,145.0
1422,4575,142.5
1425,4575,140.5
1428,4575,138.5
1430,4575,137.0
1432,4575,135.5
1435,4575,133.5
1439,4575,132.0
1440,4575,129.5
1441,4575,129.0
1442,4575,127.0
1444,4575,123.0
1445,4575,121.5
1446,4575,110.5
1447,4575,98.5
1448,4575,96.5
1449,4575,94.0
1450,4575,91.5
1452,4575,84.5
1453,4575,81.5
1455,4575,75.0
1458,4575,73.5
1472,4575,65.5
1475,4578,65.5
1477,4583,65.5
1480,4587,65.0
1481,4591,65.5
1484,4687,111.5
1486,4687,109.5
1488,4687,107.0
1489,4687,106.5
1491,4851,187.5
1494,4851,184.0
1496,4851,182.0
1498,4851,180.5
1499,4851,180.0
1501,4851,178.5
1502,4851,175.0
1503,4851,173.0
1504,4851,169.0
1505,4851,164.5
1506,4851,163.0
1507,4851,161.5
1508,4851,159.5
1509,4851,158.0
1510,4851,156.0
1511,4851,151.5
1512,4851,148.0
1513,4851,146.0
1514,4851,144.0
1515,4851,142.5
1516,4851,140.0
1517,4851,137.0
1518,4851,135.0
1519,4851,129.5
1522,4851,127.0
1524,4851,125.5
1525,4851,124.0
1526,4851,123.5
1528,4851,121.0
1530,4851,119.5
1533,4851,117.5
1537,4851,116.0
1538,4851,115.5
1539,4851,114.5
1541,4851,112.5
1544,4851,111.0
1547,4851,110.0
1549,4851,107.5
1553,4851,106.0
1556,4851,104.0
1557,4851,103.5
1559,4851,100.5
1561,4851,98.0
1564,4851,96.5
1566,5015,167.0
1567,5015,164.0
1568,5015,160.5
1569,5015,155.5
1570,5015,149.5
1572,5015,147.5
1573,5015,145.5
1574,5015,141.0
1575,5015,136.5
1577,5015,133.0
1578,5015,124.5
1581,5015,123.5
1584,5015,121.5
1587,5015,120.0
1589,5015,118.5
1592,5015,117.0
1594,5015,115.0
1596,5015,113.5
1598,5015,112.0
1600,5015,110.0
1603,5015,109.0
1605,5015,107.5
1607,5015,105.5
1608,5015,105.0
1610,5015,103.0
1613,5015,101.5
1616,5015,100.0
1619,5015,98.5
1620,5015,95.0
1622,5015,93.0
1624,5015,90.5
1625,5015,88.5
1626,5015,83.0
1628,5015,75.0
1629,5179,142.5
1630,5179,133.0
1631,5179,130.0
1632,5179,128.5
1633,5179,123.0
1635,5179,122.0
1637,5179,120.0
1639,5179,119.0
1643,5179,116.5
1645,5179,115.5
1648,5179,113.5
1652,5179,110.5
1654,5179,109.0
1655,5179,106.5
1656,5179,106.0
1658,5179,104.5
1661,5179,103.0
1662,5179,102.5
1663,5179,101.5
1664,5179,99.5
1667,5179,98.0
1669,5179,96.0
1671,5179,95.0
1673,5179,93.0
1675,5179,91.5
1677,5179,89.5
1680,5179,76.5
1681,5179,74.5
1682,5179,72.5
1683,5180,68.0
1685,5180,65.0
1684,5181,67.0
1686,5185,65.0
1740,5353,65.0
1741,5356,65.0
1688,5359,136.0
1689,5359,132.5
1690,5359,130.0
1691,5359,128.5
1692,5359,126.0
1695,5359,123.5
1697,5359,121.0
1698,5359,119.0
1699,5359,118.5
1702,5359,117.5
1705,5359,115.5
1706,5359,113.5
1707,5359,113.0
1708,5359,112.0
1709,5359,110.5
1710,5359,110.0
1712,5359,109.0
1713,5359,107.0
1715,5359,105.5
1718,5359,103.5
1721,5359,99.5
1723,5359,97.5
1726,5359,96.0
1728,5359,94.5
1731,5359,92.5
1732,5359,88.0
1734,5359,86.0
1735,5359,84.5
1736,5359,82.5
1737,5359,77.5
1739,5359,73.0
