535,2226,149.0
538,2226,146.5
541,2226,145.0
543,2226,143.0
545,2226,136.5
546,2226,124.5
547,2226,98.0
548,2226,90.0
551,2226,88.5
554,2226,86.5
556,2226,84.5
558,2226,82.5
560,2226,81.0
564,2226,78.5
566,2226,76.0
569,2226,74.5
571,2226,71.5
573,2227,70.0
575,2227,68.5
581,2227,65.5
578,2228,67.5
584,2230,65.5
585,2233,65.5
587,2236,65.5
589,2240,65.5
592,2244,65.0
593,2248,65.0
635,2418,71.0
636,2418,70.5
637,2418,69.0
639,2418,65.0
594,2419,132.5
595,2419,122.5
596,2419,118.5
597,2419,115.5
598,2419,113.5
599,2419,111.5
600,2419,109.5
601,2419,103.0
603,2419,102.0
605,2419,100.5
607,2419,99.0
609,2419,96.5
612,2419,93.0
614,2419,89.0
617,2419,87.5
618,2419,86.0
621,2419,84.5
623,2419,82.0
625,2419,79.5
626,2419,77.5
629,2419,76.0
630,2419,74.5
632,2419,73.0
640,2433,65.0
641,2443,65.0
693,2612,65.0
642,2615,143.0
643,2615,141.5
644,2615,132.0
645,2615,129.5
646,2615,116.0
648,2615,113.5
651,2615,112.0
653,2615,110.5
657,2615,108.0
659,2615,106.0
661,2615,104.5
664,2615,102.0
666,2615,101.0
667,2615,99.5
669,2615,98.0
672,2615,96.5
674,2615,95.0
676,2615,92.5
678,2615,91.0
679,2615,89.5
681,2615,87.5
683,2615,86.5
685,2615,84.5
688,2615,83.5
689,2615,82.0
692,2615,73.0
694,2719,109.0
695,2719,106.0
696,2883,165.5
698,2883,162.5
699,2883,162.0
701,2883,161.0
704,2883,159.5
707,2883,157.0
708,2883,154.5
710,2883,152.5
712,2883,151.0
713,2883,149.0
716,2883,147.0
717,2883,145.5
719,2883,144.0
720,2883,141.5
724,2883,139.5
725,2883,137.5
726,2883,136.0
730,2883,132.5
731,2883,131.0
732,2883,126.5
733,2883,121.0
734,2883,104.0
735,2883,98.5
736,2883,95.5
737,2883,90.5
738,2883,87.0
739,2883,85.5
740,3047,165.0
741,3047,162.0
744,3047,159.0
747,3047,156.0
749,3047,154.5
751,3047,151.5
754,3047,149.5
756,3047,147.5
758,3047,145.5
759,3047,143.5
761,3047,142.0
764,3047,140.0
766,3047,137.5
767,3047,134.0
768,3047,131.5
770,3047,129.5
773,3047,128.5
777,3047,105.0
778,3047,99.0
779,3047,94.5
780,3047,89.0
781,3047,84.0
782,3047,76.5
784,3047,75.0
786,3047,73.0
788,3047,71.0
790,3211,151.0
792,3211,149.0
794,3211,147.0
796,3211,145.5
800,3211,144.0
803,3211,142.5
804,3211,139.5
806,3211,138.0
807,3211,136.0
809,3211,133.5
812,3211,132.0
814,3211,130.5
815,3211,128.5
816,3211,126.5
819,3211,124.5
820,3211,109.5
821,3211,106.5
823,3211,102.5
824,3211,95.5
825,3211,74.5
826,3211,72.0
827,3211,70.5
829,3211,68.5
831,3213,67.5
832,3213,67.0
835,3213,65.5
838,3217,65.5
840,3221,65.5
842,3225,65.5
844,3229,65.5
845,3233,65.5
891,3394,65.5
894,3397,65.5
887,3398,71.0
889,3398,69.0
848,3399,146.5
849,3399,144.5
852,3399,142.0
853,3399,141.0
856,3399,139.0
859,3399,137.5
862,3399,135.5
865,3399,133.5
867,3399,120.0
868,3399,108.0
869,3399,102.0
870,3399,96.5
871,3399,89.0
872,3399,83.0
873,3399,80.5
876,3399,79.0
877,3399,78.5
879,3399,77.5
881,3399,76.0
882,3399,74.5
884,3399,73.0
897,3401,65.5
900,3404,65.5
902,3407,65.5
903,3410,65.5
904,3413,65.5
906,3416,65.5
908,3420,65.5
909,3423,65.5
912,3427,65.5
958,3590,65.5
959,3590,65.0
956,3592,69.0
953,3593,71.0
961,3593,65.5
913,3595,147.5
916,3595,142.0
917,3595,139.5
918,3595,125.5
919,3595,120.0
920,3595,118.0
921,3595,104.0
922,3595,96.5
924,3595,94.5
927,3595,92.0
929,3595,89.5
932,3595,87.0
933,3595,86.5
935,3595,85.0
938,3595,82.5
941,3595,81.0
944,3595,79.5
946,3595,77.5
947,3595,76.0
948,3595,75.5
952,3595,73.0
964,3599,65.5
966,3602,65.5
969,3703,105.0
970,3867,182.5
971,3867,152.5
972,3867,150.5
973,3867,147.5
976,3867,144.5
978,3867,142.5
979,3867,140.0
981,3867,138.0
984,3867,137.0
987,3867,135.5
989,3867,133.5
992,3867,131.0
993,3867,129.0
995,3867,127.5
997,3867,126.0
1001,3867,123.5
1004,3867,121.5
1007,3867,119.5
1009,3867,118.0
1011,3867,115.5
1013,3867,114.0
1016,3867,98.0
1017,3867,89.0
1019,4031,155.5
1020,4031,144.5
1022,4031,143.0
1024,4031,141.5
1027,4031,140.0
1028,4031,138.5
1031,4031,135.5
1034,4031,134.0
1036,4031,132.0
1038,4031,130.0
1041,4031,127.5
1044,4031,126.0
1047,4031,124.0
1049,4031,122.0
1051,4031,120.0
1053,4031,117.0
1055,4031,115.0
1057,4031,111.0
1058,4031,109.5
1059,4031,89.0
1060,4031,85.0
1061,4031,82.5
1094,4194,65.0
1062,4195,152.0
1063,4195,150.5
1064,4195,140.5
1065,4195,138.0
1067,4195,136.0
1068,4195,130.5
1071,4195,129.5
1074,4195,128.0
1076,4195,125.5
1077,4195,124.0
1079,4195,122.5
1081,4195,121.0
1084,4195,116.0
1086,4195,112.5
1087,4195,110.0
1089,4195,108.5
1091,4195,95.0
1092,4195,79.5
1093,4195,75.5
1095,4213,65.5
1098,4379,147.0
1099,4379,145.5
1100,4379,143.5
1103,4379,141.0
1104,4379,139.5
1105,4379,138.0
1107,4379,136.5
1110,4379,134.0
1112,4379,132.5
1113,4379,132.0
1116,4379,131.0
1117,4379,129.0
1119,4379,127.5
1123,4379,126.0
1125,4379,124.0
1126,4379,122.5
1127,4379,120.0
1129,4379,116.0
1131,4379,114.5
1132,4379,108.5
1133,4379,104.0
1134,4379,79.0
1135,4379,77.5
1137,4384,65.5
1139,4387,65.5
1140,4390,65.5
1142,4393,65.5
1144,4398,65.5
1147,4402,65.5
1150,4405,65.5
1153,4408,65.5
1193,4571,65.5
1188,4574,71.0
1192,4574,69.0
1195,4574,65.5
1154,4575,146.5
1155,4575,146.0
1157,4575,145.0
1158,4575,143.5
1161,4575,142.0
1163,4575,139.0
1165,4575,137.5
1168,4575,135.5
1170,4575,133.0
1172,4575,130.5
1173,4575,129.0
1175,4575,127.0
1177,4575,120.5
1178,4575,105.5
1179,4575,94.5
1181,4575,91.5
1182,4575,88.0
1183,4575,76.0
1185,4575,74.5
1198,4579,65.5
1201,4584,65.5
1203,4589,65.5
1205,4687,112.5
1206,4687,110.5
1208,4687,108.5
1209,4687,107.0
1210,4851,185.5
1212,4851,183.5
1214,4851,182.0
1215,4851,181.5
1217,4851,180.5
1220,4851,170.5
1221,4851,169.0
1222,4851,148.5
1223,4851,143.0
1224,4851,139.5
1225,4851,130.0
1226,4851,129.0
1229,4851,127.5
1231,4851,125.0
1232,4851,123.5
1234,4851,120.5
1236,4851,117.0
1239,4851,115.0
1241,4851,113.5
1243,4851,112.0
1246,4851,110.0
1248,4851,107.0
1250,4851,105.5
1252,4851,104.0
1254,4851,102.5
1255,4851,101.0
1257,4851,99.5
1258,4851,97.0
1261,4851,95.0
1263,5015,168.5
1264,5015,166.5
1265,5015,161.0
1266,5015,159.0
1267,5015,149.0
1268,5015,147.0
1269,5015,139.5
1270,5015,136.0
1271,5015,132.5
1272,5015,126.5
1274,5015,124.5
1277,5015,123.0
1279,5015,120.5
1282,5015,119.0
1285,5015,116.5
1287,5015,114.5
1288,5015,113.0
1290,5015,109.5
1292,5015,107.5
1295,5015,105.0
1296,5015,104.5
1297,5015,101.5
1299,5015,99.5
1300,5015,99.0
1301,5015,96.5
1303,5015,95.0
1304,5015,93.5
1306,5015,91.5
1307,5015,85.0
1308,5015,78.5
1352,5178,68.5
1309,5179,155.0
1310,5179,144.0
1311,5179,125.5
1312,5179,123.5
1314,5179,121.0
1317,5179,118.0
1318,5179,116.5
1321,5179,113.5
1322,5179,111.5
1325,5179,109.5
1328,5179,107.5
1330,5179,105.5
1333,5179,104.0
1336,5179,102.0
1337,5179,100.0
1338,5179,99.5
1339,5179,96.5
1340,5179,95.0
1341,5179,94.5
1344,5179,93.0
1346,5179,91.0
1348,5179,89.5
1350,5179,84.5
1351,5179,73.5
1390,5357,70.5
1353,5359,129.0
1355,5359,127.0
1357,5359,125.0
1358,5359,124.0
1360,5359,122.5
1361,5359,120.0
1364,5359,118.5
1365,5359,116.5
1366,5359,114.5
1367,5359,113.0
1369,5359,111.0
1371,5359,109.5
1373,5359,106.5
1375,5359,103.0
1376,5359,101.5
1378,5359,99.5
1381,5359,97.5
1383,5359,95.5
1386,5359,93.5
1387,5359,89.0
1388,5359,81.5
1389,5359,79.5
1391,5359,65.0
1392,5369,65.0
1393,5372,65.0
1430,5554,70.5
1394,5555,145.0
1395,5555,141.5
1398,5555,140.0
1400,5555,137.5
1401,5555,136.0
1402,5555,134.0
1405,5555,132.0
1406,5555,129.5
1407,5555,128.0
1410,5555,126.5
1413,5555,123.5
1415,5555,122.0
1416,5555,120.5
1419,5555,119.0
1421,5555,115.5
1422,5555,114.5
1423,5555,110.5
1425,5555,109.0
1427,5555,107.5
1429,5555,100.5
1432,5559,65.0
1433,5565,65.0
1434,5573,65.5
1435,5576,65.5
1436,5671,111.5
1439,5671,110.0
1441,5671,108.5
1443,5835,189.0
1446,5835,187.5
1447,5835,186.0
1450,5835,184.0
1452,5835,182.0
1454,5835,180.0
1456,5835,177.5
1458,5835,175.5
1460,5835,174.0
1462,5835,172.5
1464,5835,171.0
1467,5835,169.0
1469,5835,166.0
1471,5835,164.5
1473,5835,163.0
1475,5835,161.5
1476,5835,158.0
1477,5835,150.0
1478,5835,143.0
1479,5835,134.5
1480,5835,111.5
1482,5835,110.0
1485,5835,108.5
1488,5835,106.5
1491,5835,105.0
1492,5835,103.5
1494,5835,101.0
1497,5835,99.0
1499,5835,97.5
1501,5835,95.5
1504,5835,94.0
1507,5835,92.5
1509,5999,172.5
1510,5999,172.0
1512,5999,170.5
1514,5999,169.5
1517,5999,168.0
1521,5999,166.5
1524,5999,164.0
1525,5999,163.5
1527,5999,161.5
1528,5999,159.0
1530,5999,149.0
1531,5999,147.5
1532,5999,135.0
1533,5999,130.0
1534,5999,128.5
1535,5999,123.0
1536,5999,119.5
1537,5999,110.0
1539,5999,108.0
1541,5999,105.0
1542,5999,103.5
1543,5999,102.0
1546,5999,99.5
1547,5999,98.0
1549,5999,96.5
1551,5999,93.5
1553,5999,92.0
1555,5999,90.5
1557,5999,89.0
1558,5999,87.5
1561,5999,86.0
1562,5999,85.5
1564,5999,84.5
1567,5999,82.5
1569,5999,81.0
1572,5999,79.5
1573,5999,79.0
1576,5999,78.0
1578,5999,76.0
1582,6163,156.5
1584,6163,154.0
1585,6163,146.5
1586,6163,143.5
1587,6163,133.5
1588,6163,131.0
1589,6163,121.5
1591,6163,105.5
1592,6163,103.5
1594,6163,102.0
1597,6163,100.5
1600,6163,99.0
1603,6163,95.0
1605,6163,93.0
1607,6163,90.5
1608,6163,90.0
1611,6163,89.0
1612,6163,86.0
1613,6163,84.5
1615,6163,82.0
1616,6163,79.5
1617,6163,79.0
1620,6163,77.5
1622,6163,76.0
1624,6163,74.5
1625,6163,73.0
1627,6163,71.5
1681,6338,65.0
1630,6339,143.5
1631,6339,140.5
1632,6339,128.5
1633,6339,126.5
1634,6339,122.0
1635,6339,119.0
1637,6339,116.0
1638,6339,108.5
1639,6339,107.0
1642,6339,105.5
1644,6339,104.0
1647,6339,100.5
1649,6339,98.0
1652,6339,96.5
1655,6339,95.0
1657,6339,92.5
1658,6339,91.0
1660,6339,89.5
1663,6339,87.5
1666,6339,85.5
1667,6339,82.5
1669,6339,81.0
1672,6339,79.5
1673,6339,79.0
1675,6339,78.0
1676,6339,76.0
1678,6339,74.0
1680,6339,72.0
1682,6341,65.0
1683,6356,65.0
1684,6362,65.0
1685,6535,144.5
1686,6535,142.0
1687,6535,136.0
1688,6535,130.5
1689,6535,126.0
1690,6535,121.0
1691,6535,119.5
1694,6535,116.5
1695,6535,115.0
1696,6535,113.5
1699,6535,112.0
1700,6535,110.5
1702,6535,108.5
1703,6535,106.5
1706,6535,105.0
1709,6535,102.0
1711,6535,100.5
1714,6535,99.0
1717,6535,96.5
1719,6535,95.0
1720,6535,92.5
1721,6535,91.0
1723,6535,88.5
1727,6535,87.0
1729,6535,73.5
1730,6819,189.0
1731,6819,180.0
1732,6819,178.5
1733,6819,178.0
1735,6819,177.0
1738,6819,174.5
1740,6819,173.0
1743,6819,171.5
1746,6819,169.5
1750,6819,166.5
1751,6819,165.0
1753,6819,163.0
1755,6819,161.5
1756,6819,160.0
1758,6819,158.5
1762,6819,157.0
1763,6819,155.5
1765,6819,153.5
1768,6819,152.5
1769,6819,152.0
1771,6819,150.5
1773,6819,148.5
1775,6819,147.0
1778,6819,145.5
1780,6819,143.5
1781,6819,132.5
1782,6819,100.5
1783,6983,175.5
1786,6983,174.0
1788,6983,172.5
1791,6983,170.0
1792,6983,168.0
1793,6983,167.5
1794,6983,166.5
1795,6983,164.5
1797,6983,163.0
1798,6983,160.5
1799,6983,160.0
1802,6983,158.5
1805,6983,156.5
1807,6983,154.5
1810,6983,153.0
1812,6983,151.0
1814,6983,149.5
1816,6983,148.0
1819,6983,146.5
1821,6983,145.0
1824,6983,143.5
1826,6983,142.0
1829,6983,140.5
1830,6983,138.0
1831,6983,135.5
1832,6983,133.0
1833,6983,127.0
1834,6983,105.0
1835,6983,93.0
1836,6983,90.5
1837,6983,89.0
1839,6983,87.5
1840,6983,87.0
1841,6983,86.0
1842,6983,84.0
1844,6983,80.0
